DT,OPEN,HIGH,LOW,CLOSE,AMT,CLOSE多头排列信号,CLOSE空头排列信号,CLOSE_RSI2>80,CLOSE_RSI2<20,CLOSE_RSI3>80,CLOSE_RSI3<20,CLOSE_RSI14>80,CLOSE_RSI14<20,CLOSE_aboveMA5,CLOSE_aboveMA10,CLOSE_aboveMA40,CLOSE_aboveMA200,神奇九转_高9,神奇九转_低9,bband_up_break,bband_down_break,Dir,Value,found,近60bar最大下行超10,低点抬高,大阳线,大阴线,上涨3,下跌3,当前K线低点>昨天低点,当前K线高点>昨天高点,当前K线开盘介于昨天开盘和收盘之间,阳线,阴线,收盘明显高于最低,明显下引线,跳空后缺口不封闭,当前K线最高价<长下引线阴线最高价,当前K线最低价<长下引线阴线后所有线最低价,连续3天以上阴线且最高最低下移,长下引线阴线后所有线最高价<前一根最高价,长下引线阴线后第二根线最低价>下引线最低价,检测到低点后高点到低点下降10,检测到低点后当前点高于最低点,检测到低点后当前点被前高支撑,检测到低点后和前最低点靠近,检测到低点后除去最低后还有相近低点,检测到低点后除去最低后还有2上相近低点,检测到低点后当前低点在之前的下引线附近,检测到低点后高点在之前最低点的左侧,检测到低点后和前最低相隔>=5K线,检测到低点后和前最低相隔>=10K线
2021-05-19,388.31,389.03,386.1,388.73,13001495280,True,False,True,False,True,False,False,False,True,True,True,False,False,False,True,False,,,,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2021-05-20,385.88,392.7,385.72,389.09,15333622680,True,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,,,,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2021-05-21,389.4,391.46,388.25,389.32,9534952680,True,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,,,,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2021-05-24,389.82,392.37,388.23,390.82,15955205520,True,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,,,,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-05-25,390.1,391.1,387.24,389.91,10921152500,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,,,,False,False,False,False,False,False,False,False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-05-26,388.85,394.4,388.58,393.11,14703709920,True,False,True,False,True,False,False,False,True,True,True,True,True,False,False,False,,,,False,False,True,False,True,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-05-27,393.1,394.3,389.52,390.98,10652469980,True,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,,,,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-05-28,390.07,391.13,388.08,388.99,12568563600,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0,393.11,2021-05-26,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-05-31,389.38,392.3,387.41,390.99,12124688480,True,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,,,,False,False,False,False,False,False,False,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-06-01,391.49,393.79,390.9,393.38,11466809600,True,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,-1.0,388.99,2021-05-28,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True
2021-06-02,393.02,393.87,386.45,387.27,20749485320,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0,393.38,2021-06-01,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-06-03,387.76,389.52,384.52,384.8,14889589300,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-06-04,384.48,384.48,373.8,382.11,24332655200,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,,,,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-06-07,381.86,384.8,381.0,383.78,11666869520,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,,,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2021-06-08,384.56,388.6,383.81,385.27,10909247040,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,-1.0,382.11,2021-06-04,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False
2021-06-09,386.4,387.29,384.18,385.85,8475944160,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,,,,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2021-06-10,386.37,386.9,383.26,384.89,9314909660,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,,,,False,False,False,False,False,False,False,False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-06-11,383.94,388.88,383.21,388.17,9550725140,False,True,True,False,False,False,False,False,True,True,True,True,False,False,False,False,,,,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-06-15,383.22,383.22,378.78,381.86,10393135620,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0,388.17,2021-06-11,True,False,False,True,False,True,False,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-06-16,381.4,381.79,378.53,380.75,8384826580,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-06-17,379.8,382.2,373.39,373.8,17209611900,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,,,,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-06-18,370.99,371.0,368.26,370.75,17198067720,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,,,,True,False,False,True,False,True,False,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-06-21,371.8,371.8,367.47,370.59,15851537060,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,,,,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-06-22,371.42,372.72,369.82,370.91,11765880440,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,,,True,False,False,False,False,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-06-23,371.84,372.45,370.0,371.81,7353039680,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,,,True,False,False,False,False,False,True,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-06-24,372.3,374.3,370.28,370.29,10034360520,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-06-25,372.0,372.3,369.03,370.74,5936221340,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,True,False,False,False,False,False,False,False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-06-28,371.19,372.0,368.55,371.05,10526596100,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,,,True,False,False,False,False,False,False,False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-06-29,369.51,371.0,369.2,369.45,7298102920,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2021-06-30,368.5,369.7,365.17,365.5,10198337900,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,,,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-07-01,366.24,370.79,365.42,370.0,9813788280,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-1.0,365.5,2021-06-30,True,False,True,False,True,False,True,True,True,True,False,True,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,True,True
2021-07-02,370.4,371.55,368.85,371.19,7688369340,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,,,,True,False,False,False,False,False,True,True,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2021-07-05,372.71,374.13,370.65,372.4,9422244420,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,,,,True,False,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2021-07-06,372.3,375.9,371.0,375.45,10456505940,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,,,,True,False,True,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-07-07,376.8,377.68,373.7,375.48,8023463840,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,,,,True,False,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-07-08,375.8,376.49,374.41,376.19,6538917620,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,,,,True,False,False,False,False,False,True,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-07-09,377.85,378.55,374.31,376.33,13115090560,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,,,,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-07-12,375.7,377.8,374.99,375.5,9300175920,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-07-13,374.85,377.2,373.49,376.89,6904138040,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,,,,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-07-14,376.97,378.05,375.0,377.8,9562479780,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,,,,True,False,False,False,False,False,True,True,False,True,False,True,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2021-07-15,378.0,380.8,377.7,380.32,8735601840,True,False,True,False,True,False,False,False,True,True,True,False,True,False,True,False,,,,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2021-07-16,379.69,381.04,378.4,379.51,5390725740,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,,,,True,False,False,False,False,False,True,True,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2021-07-19,378.86,380.5,376.25,376.49,8944333260,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,380.32,2021-07-15,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-07-20,375.52,379.5,374.99,378.89,10122422360,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,,,,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-07-21,379.47,380.48,375.93,377.0,11122478620,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,True,False,False,False,False,False,True,True,False,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2021-07-22,375.22,375.99,374.2,374.96,9736557740,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-07-23,373.89,376.5,373.65,376.4,6669739920,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-07-26,374.6,377.68,374.0,377.37,7736574960,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,,,True,False,False,False,False,False,True,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-07-27,377.1,377.22,374.05,375.66,9821725640,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,True,False,False,False,False,False,True,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-07-28,375.9,378.73,375.75,377.86,13812897080,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,,,,True,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-07-29,376.5,379.9,375.7,378.74,9891868000,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,-1.0,374.96,2021-07-22,True,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True
2021-07-30,379.94,381.16,379.2,380.64,7343920420,False,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,,,,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2021-08-02,380.04,380.49,376.0,376.08,9743622960,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,380.64,2021-07-30,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2021-08-03,376.4,378.39,375.88,376.46,5968821480,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,,,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2021-08-04,376.85,377.52,376.06,377.07,3723475340,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,,,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2021-08-05,378.0,380.5,375.95,376.91,14011654480,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,,,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2021-08-06,377.1,377.1,374.2,374.77,7106291120,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2021-08-09,374.99,375.1,361.0,365.04,27375600760,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,,,,True,False,False,True,False,True,False,False,True,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False
2021-08-10,364.26,365.53,361.1,363.12,9743437160,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,,,,True,False,False,False,False,False,True,False,False,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2021-08-11,362.78,363.0,360.0,362.44,12147677560,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,,,,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-08-12,363.48,366.75,363.2,366.55,8591304740,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-1.0,362.44,2021-08-11,True,False,True,False,True,False,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True
2021-08-13,365.66,367.6,364.22,367.26,5353158620,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,,,True,False,False,False,False,False,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-08-16,367.25,371.9,367.11,371.17,8858650260,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,,,,True,False,True,False,True,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2021-08-17,370.1,374.8,370.1,374.65,10490259040,False,True,True,False,True,False,False,False,True,True,True,False,False,False,False,False,,,,True,False,True,False,True,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2021-08-18,374.16,374.65,372.3,374.17,9955998700,False,True,True,False,False,False,False,False,True,True,True,False,False,False,False,False,,,,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2021-08-19,373.57,374.1,371.5,372.71,8204395440,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,,,,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2021-08-20,373.67,374.98,371.88,374.47,7015200560,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,,,,True,False,False,False,False,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-08-23,373.69,374.26,371.6,373.62,7841419900,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-08-24,374.53,377.2,374.1,376.15,10673938380,False,True,True,False,False,False,False,False,True,True,True,False,False,False,False,False,,,,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-08-25,376.34,377.5,374.3,374.34,6969871660,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,,,,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-08-26,374.79,375.4,372.55,373.25,5136140800,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2021-08-27,373.59,376.98,371.81,376.54,11186729480,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,,,,True,False,True,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2021-08-30,375.25,379.65,373.2,377.63,15623737600,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,,,,True,False,False,False,False,False,True,True,True,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2021-08-31,378.04,378.2,376.25,377.45,5026206620,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,,,,True,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2021-09-01,376.98,377.95,374.8,377.27,6396541640,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,,,,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-09-02,377.47,378.5,376.1,377.16,4399768020,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,,,,True,False,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-09-03,377.4,377.49,375.36,377.27,6014697460,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,,,,True,False,False,False,False,False,False,False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-09-06,377.05,380.7,376.7,379.6,12928950920,True,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,,,,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-09-07,379.31,379.87,377.62,378.05,6590814120,True,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,,,,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-09-08,376.88,377.95,373.37,374.57,12621731840,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,379.6,2021-09-06,False,False,False,True,False,True,False,False,False,False,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
2021-09-09,374.01,374.8,371.0,372.8,7534681280,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-09-10,373.73,374.5,371.08,374.04,6540032640,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,True,False,True,True,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2021-09-13,373.22,373.5,370.88,372.33,9347332120,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-09-14,372.58,373.9,371.57,372.8,3934399460,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-09-15,370.98,375.38,370.51,374.0,7578319160,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,,,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-09-16,374.33,374.8,370.32,370.99,8411410880,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
2021-09-17,368.55,368.8,363.8,367.71,12986184740,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,,,,True,False,False,True,False,True,False,False,False,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False
2021-09-22,370.2,372.3,370.2,371.54,5412450320,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-1.0,367.71,2021-09-17,False,False,True,False,True,False,True,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True
2021-09-23,370.31,372.86,367.94,368.38,8893494660,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,371.54,2021-09-22,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-09-24,369.03,369.9,364.66,366.19,9077770800,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,,,,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2021-09-27,365.5,367.68,363.73,367.59,6910628780,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-09-28,366.12,367.31,363.06,364.06,7268804000,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,,,,True,False,False,True,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-09-29,362.9,364.39,361.87,363.11,7750132500,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,,,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
2021-09-30,363.91,364.05,360.0,362.55,7233585840,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,,,,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
2021-10-08,366.48,367.1,365.48,365.56,6258878140,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,-1.0,362.55,2021-09-30,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,True
2021-10-11,366.95,370.86,365.0,365.25,11368918400,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,,,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-10-12,365.35,367.5,365.0,367.22,6395104040,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,,,,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2021-10-13,367.2,368.4,365.97,367.06,5689883280,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,,,,True,False,False,False,False,False,True,True,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2021-10-14,368.95,372.46,365.88,371.95,14473391180,False,True,True,False,True,False,False,False,True,True,True,False,False,False,False,False,,,,False,False,True,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-10-15,372.3,373.5,370.9,371.0,8712737980,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,,,,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-10-18,369.41,372.69,366.0,366.21,11431220920,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,371.95,2021-10-14,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-10-19,366.21,367.85,365.8,367.73,4707774320,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-10-20,367.73,368.0,364.12,366.45,9601353800,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,True,False,False,False,False,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-10-21,367.2,368.9,366.6,367.72,6466261540,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,True,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-10-22,366.7,369.8,366.7,369.46,6973529160,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,-1.0,366.21,2021-10-18,True,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True
2021-10-25,369.36,372.66,367.2,369.5,14816886740,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,,,,True,True,False,False,False,False,True,True,True,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2021-10-26,370.08,371.4,370.05,370.43,7239103880,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,,,,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2021-10-27,370.35,370.5,366.11,367.09,10169604500,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,370.43,2021-10-26,True,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
